køn,bevægelsesart,område,aar,antal
Mænd,Befolkningen ultimo forrige år,Guldborgsund,2007,31522
Mænd,Befolkningen ultimo forrige år,Guldborgsund,2008,31434
Mænd,Befolkningen ultimo forrige år,Guldborgsund,2009,31374
Mænd,Befolkningen ultimo forrige år,Guldborgsund,2010,31282
Mænd,Befolkningen ultimo forrige år,Guldborgsund,2011,31020
Mænd,Befolkningen ultimo forrige år,Guldborgsund,2012,30756
Mænd,Befolkningen ultimo forrige år,Guldborgsund,2013,30527
Mænd,Befolkningen ultimo forrige år,Guldborgsund,2014,30367
Mænd,Befolkningen ultimo forrige år,Guldborgsund,2015,30299
Mænd,Befolkningen ultimo forrige år,Guldborgsund,2016,30422
Mænd,Befolkningen ultimo forrige år,Guldborgsund,2017,30634
Mænd,Befolkningen ultimo forrige år,Holbæk,2006,33396
Mænd,Befolkningen ultimo forrige år,Holbæk,2007,33884
Mænd,Befolkningen ultimo forrige år,Holbæk,2008,34097
Mænd,Befolkningen ultimo forrige år,Holbæk,2009,34325
Mænd,Befolkningen ultimo forrige år,Holbæk,2010,34273
Mænd,Befolkningen ultimo forrige år,Holbæk,2011,34301
Mænd,Befolkningen ultimo forrige år,Holbæk,2012,34206
Mænd,Befolkningen ultimo forrige år,Holbæk,2013,34178
Mænd,Befolkningen ultimo forrige år,Holbæk,2014,34029
Mænd,Befolkningen ultimo forrige år,Holbæk,2015,34118
Mænd,Befolkningen ultimo forrige år,Holbæk,2016,34610
Mænd,Befolkningen ultimo forrige år,Holbæk,2017,35207
Mænd,Befolkningen ultimo forrige år,Kalundborg,2006,24505
Mænd,Befolkningen ultimo forrige år,Kalundborg,2007,24666
Mænd,Befolkningen ultimo forrige år,Kalundborg,2008,24965
Mænd,Befolkningen ultimo forrige år,Kalundborg,2009,24918
Mænd,Befolkningen ultimo forrige år,Kalundborg,2010,24680
Mænd,Befolkningen ultimo forrige år,Kalundborg,2011,24617
Mænd,Befolkningen ultimo forrige år,Kalundborg,2012,24387
Mænd,Befolkningen ultimo forrige år,Kalundborg,2013,24190
Mænd,Befolkningen ultimo forrige år,Kalundborg,2014,24267
Mænd,Befolkningen ultimo forrige år,Kalundborg,2015,24341
Mænd,Befolkningen ultimo forrige år,Kalundborg,2016,24432
Mænd,Befolkningen ultimo forrige år,Kalundborg,2017,24557
Mænd,Befolkningen ultimo forrige år,Lolland,2006,24592
Mænd,Befolkningen ultimo forrige år,Lolland,2007,24448
Mænd,Befolkningen ultimo forrige år,Lolland,2008,24202
Mænd,Befolkningen ultimo forrige år,Lolland,2009,23949
Mænd,Befolkningen ultimo forrige år,Lolland,2010,23572
Mænd,Befolkningen ultimo forrige år,Lolland,2011,23120
Mænd,Befolkningen ultimo forrige år,Lolland,2012,22636
Mænd,Befolkningen ultimo forrige år,Lolland,2013,22222
Mænd,Befolkningen ultimo forrige år,Lolland,2014,21862
Mænd,Befolkningen ultimo forrige år,Lolland,2015,21663
Mænd,Befolkningen ultimo forrige år,Lolland,2016,21491
Mænd,Befolkningen ultimo forrige år,Lolland,2017,21326
Mænd,Befolkningen ultimo forrige år,Næstved,2006,39092
Mænd,Befolkningen ultimo forrige år,Næstved,2007,39430
Mænd,Befolkningen ultimo forrige år,Næstved,2008,39765
Mænd,Befolkningen ultimo forrige år,Næstved,2009,39828
Mænd,Befolkningen ultimo forrige år,Næstved,2010,40012
Mænd,Befolkningen ultimo forrige år,Næstved,2011,39853
Mænd,Befolkningen ultimo forrige år,Næstved,2012,39919
Mænd,Befolkningen ultimo forrige år,Næstved,2013,40003
Mænd,Befolkningen ultimo forrige år,Næstved,2014,40091
Mænd,Befolkningen ultimo forrige år,Næstved,2015,40356
Mænd,Befolkningen ultimo forrige år,Næstved,2016,40746
Mænd,Befolkningen ultimo forrige år,Næstved,2017,40937
Mænd,Befolkningen ultimo forrige år,Odsherred,2006,16475
Mænd,Befolkningen ultimo forrige år,Odsherred,2007,16501
Mænd,Befolkningen ultimo forrige år,Odsherred,2008,16583
Mænd,Befolkningen ultimo forrige år,Odsherred,2009,16577
Mænd,Befolkningen ultimo forrige år,Odsherred,2010,16479
Mænd,Befolkningen ultimo forrige år,Odsherred,2011,16366
Mænd,Befolkningen ultimo forrige år,Odsherred,2012,16306
Mænd,Befolkningen ultimo forrige år,Odsherred,2013,16244
Mænd,Befolkningen ultimo forrige år,Odsherred,2014,16245
Mænd,Befolkningen ultimo forrige år,Odsherred,2015,16365
Mænd,Befolkningen ultimo forrige år,Odsherred,2016,16479
Mænd,Befolkningen ultimo forrige år,Odsherred,2017,16537
Mænd,Befolkningen ultimo forrige år,Ringsted,2006,15397
Mænd,Befolkningen ultimo forrige år,Ringsted,2007,15581
Mænd,Befolkningen ultimo forrige år,Ringsted,2008,15930
Mænd,Befolkningen ultimo forrige år,Ringsted,2009,16092
Mænd,Befolkningen ultimo forrige år,Ringsted,2010,16191
Mænd,Befolkningen ultimo forrige år,Ringsted,2011,16347
Mænd,Befolkningen ultimo forrige år,Ringsted,2012,16488
Mænd,Befolkningen ultimo forrige år,Ringsted,2013,16511
Mænd,Befolkningen ultimo forrige år,Ringsted,2014,16543
Mænd,Befolkningen ultimo forrige år,Ringsted,2015,16706
Mænd,Befolkningen ultimo forrige år,Ringsted,2016,17092
Mænd,Befolkningen ultimo forrige år,Ringsted,2017,17244
Mænd,Befolkningen ultimo forrige år,Slagelse,2006,37819
Mænd,Befolkningen ultimo forrige år,Slagelse,2007,38096
Mænd,Befolkningen ultimo forrige år,Slagelse,2008,38365
Mænd,Befolkningen ultimo forrige år,Slagelse,2009,38465
Mænd,Befolkningen ultimo forrige år,Slagelse,2010,38532
Mænd,Befolkningen ultimo forrige år,Slagelse,2011,38484
Mænd,Befolkningen ultimo forrige år,Slagelse,2012,38400
Mænd,Befolkningen ultimo forrige år,Slagelse,2013,38297
Mænd,Befolkningen ultimo forrige år,Slagelse,2014,38200
Mænd,Befolkningen ultimo forrige år,Slagelse,2015,38403
Mænd,Befolkningen ultimo forrige år,Slagelse,2016,38873
Mænd,Befolkningen ultimo forrige år,Slagelse,2017,39287
Mænd,Befolkningen ultimo forrige år,Sorø,2006,14194
Mænd,Befolkningen ultimo forrige år,Sorø,2007,14364
Mænd,Befolkningen ultimo forrige år,Sorø,2008,14501
Mænd,Befolkningen ultimo forrige år,Sorø,2009,14621
Mænd,Befolkningen ultimo forrige år,Sorø,2010,14659
Mænd,Befolkningen ultimo forrige år,Sorø,2011,14711
Mænd,Befolkningen ultimo forrige år,Sorø,2012,14642
Mænd,Befolkningen ultimo forrige år,Sorø,2013,14610
Mænd,Befolkningen ultimo forrige år,Sorø,2014,14630
Mænd,Befolkningen ultimo forrige år,Sorø,2015,14602
Mænd,Befolkningen ultimo forrige år,Sorø,2016,14786
Mænd,Befolkningen ultimo forrige år,Sorø,2017,14831
Mænd,Befolkningen ultimo forrige år,Stevns,2006,11021
Mænd,Befolkningen ultimo forrige år,Stevns,2007,10993
Mænd,Befolkningen ultimo forrige år,Stevns,2008,11010
Mænd,Befolkningen ultimo forrige år,Stevns,2009,11051
Mænd,Befolkningen ultimo forrige år,Stevns,2010,11035
Mænd,Befolkningen ultimo forrige år,Stevns,2011,10992
Mænd,Befolkningen ultimo forrige år,Stevns,2012,10976
Mænd,Befolkningen ultimo forrige år,Stevns,2013,10993
Mænd,Befolkningen ultimo forrige år,Stevns,2014,11000
Mænd,Befolkningen ultimo forrige år,Stevns,2015,11131
Mænd,Befolkningen ultimo forrige år,Stevns,2016,11243
Mænd,Befolkningen ultimo forrige år,Stevns,2017,11406
Mænd,Befolkningen ultimo forrige år,Vordingborg,2006,22936
Mænd,Befolkningen ultimo forrige år,Vordingborg,2007,22967
Mænd,Befolkningen ultimo forrige år,Vordingborg,2008,23035
Mænd,Befolkningen ultimo forrige år,Vordingborg,2009,22993
Mænd,Befolkningen ultimo forrige år,Vordingborg,2010,22840
Mænd,Befolkningen ultimo forrige år,Vordingborg,2011,22774
Mænd,Befolkningen ultimo forrige år,Vordingborg,2012,22567
Mænd,Befolkningen ultimo forrige år,Vordingborg,2013,22415
Mænd,Befolkningen ultimo forrige år,Vordingborg,2014,22404
Mænd,Befolkningen ultimo forrige år,Vordingborg,2015,22517
Mænd,Befolkningen ultimo forrige år,Vordingborg,2016,22665
Mænd,Befolkningen ultimo forrige år,Vordingborg,2017,22734
Mænd,Befolkningen ultimo forrige år,Assens,2006,20613
Mænd,Befolkningen ultimo forrige år,Assens,2007,20867
Mænd,Befolkningen ultimo forrige år,Assens,2008,20984
Mænd,Befolkningen ultimo forrige år,Assens,2009,21057
Mænd,Befolkningen ultimo forrige år,Assens,2010,21010
Mænd,Befolkningen ultimo forrige år,Assens,2011,20812
Mænd,Befolkningen ultimo forrige år,Assens,2012,20693
Mænd,Befolkningen ultimo forrige år,Assens,2013,20699
Mænd,Befolkningen ultimo forrige år,Assens,2014,20543
Mænd,Befolkningen ultimo forrige år,Assens,2015,20567
Mænd,Befolkningen ultimo forrige år,Assens,2016,20725
Mænd,Befolkningen ultimo forrige år,Assens,2017,20822
Mænd,Befolkningen ultimo forrige år,Faaborg-Midtfyn,2006,25522
Mænd,Befolkningen ultimo forrige år,Faaborg-Midtfyn,2007,25764
Mænd,Befolkningen ultimo forrige år,Faaborg-Midtfyn,2008,25965
Mænd,Befolkningen ultimo forrige år,Faaborg-Midtfyn,2009,26077
Mænd,Befolkningen ultimo forrige år,Faaborg-Midtfyn,2010,26012
Mænd,Befolkningen ultimo forrige år,Faaborg-Midtfyn,2011,25931
Mænd,Befolkningen ultimo forrige år,Faaborg-Midtfyn,2012,25821
Mænd,Befolkningen ultimo forrige år,Faaborg-Midtfyn,2013,25755
Mænd,Befolkningen ultimo forrige år,Faaborg-Midtfyn,2014,25602
Mænd,Befolkningen ultimo forrige år,Faaborg-Midtfyn,2015,25560
Mænd,Befolkningen ultimo forrige år,Faaborg-Midtfyn,2016,25747
Mænd,Befolkningen ultimo forrige år,Faaborg-Midtfyn,2017,25838
Mænd,Befolkningen ultimo forrige år,Kerteminde,2006,11521
Mænd,Befolkningen ultimo forrige år,Kerteminde,2007,11652
Mænd,Befolkningen ultimo forrige år,Kerteminde,2008,11732
Mænd,Befolkningen ultimo forrige år,Kerteminde,2009,11760
Mænd,Befolkningen ultimo forrige år,Kerteminde,2010,11768
Mænd,Befolkningen ultimo forrige år,Kerteminde,2011,11783
Mænd,Befolkningen ultimo forrige år,Kerteminde,2012,11796
Mænd,Befolkningen ultimo forrige år,Kerteminde,2013,11748
Mænd,Befolkningen ultimo forrige år,Kerteminde,2014,11675
Mænd,Befolkningen ultimo forrige år,Kerteminde,2015,11709
Mænd,Befolkningen ultimo forrige år,Kerteminde,2016,11822
Mænd,Befolkningen ultimo forrige år,Kerteminde,2017,11752
Mænd,Befolkningen ultimo forrige år,Langeland,2006,7042
Mænd,Befolkningen ultimo forrige år,Langeland,2007,6964
Mænd,Befolkningen ultimo forrige år,Langeland,2008,6859
Mænd,Befolkningen ultimo forrige år,Langeland,2009,6775
Mænd,Befolkningen ultimo forrige år,Langeland,2010,6747
Mænd,Befolkningen ultimo forrige år,Langeland,2011,6668
Mænd,Befolkningen ultimo forrige år,Langeland,2012,6557
Mænd,Befolkningen ultimo forrige år,Langeland,2013,6432
Mænd,Befolkningen ultimo forrige år,Langeland,2014,6347
Mænd,Befolkningen ultimo forrige år,Langeland,2015,6348
Mænd,Befolkningen ultimo forrige år,Langeland,2016,6326
Mænd,Befolkningen ultimo forrige år,Langeland,2017,6327
Mænd,Befolkningen ultimo forrige år,Middelfart,2006,18063
Mænd,Befolkningen ultimo forrige år,Middelfart,2007,18276
Mænd,Befolkningen ultimo forrige år,Middelfart,2008,18548
Mænd,Befolkningen ultimo forrige år,Middelfart,2009,18718
Mænd,Befolkningen ultimo forrige år,Middelfart,2010,18723
Mænd,Befolkningen ultimo forrige år,Middelfart,2011,18745
Mænd,Befolkningen ultimo forrige år,Middelfart,2012,18728
Mænd,Befolkningen ultimo forrige år,Middelfart,2013,18706
Mænd,Befolkningen ultimo forrige år,Middelfart,2014,18784
Mænd,Befolkningen ultimo forrige år,Middelfart,2015,18916
Mænd,Befolkningen ultimo forrige år,Middelfart,2016,18956
Mænd,Befolkningen ultimo forrige år,Middelfart,2017,19017
Mænd,Befolkningen ultimo forrige år,Nordfyns,2006,14629
Mænd,Befolkningen ultimo forrige år,Nordfyns,2007,14784
Mænd,Befolkningen ultimo forrige år,Nordfyns,2008,14898
Mænd,Befolkningen ultimo forrige år,Nordfyns,2009,15016
Mænd,Befolkningen ultimo forrige år,Nordfyns,2010,14990
Mænd,Befolkningen ultimo forrige år,Nordfyns,2011,14955
Mænd,Befolkningen ultimo forrige år,Nordfyns,2012,14892
Mænd,Befolkningen ultimo forrige år,Nordfyns,2013,14840
Mænd,Befolkningen ultimo forrige år,Nordfyns,2014,14708
Mænd,Befolkningen ultimo forrige år,Nordfyns,2015,14765
Mænd,Befolkningen ultimo forrige år,Nordfyns,2016,14860
Mænd,Befolkningen ultimo forrige år,Nordfyns,2017,14930
Mænd,Befolkningen ultimo forrige år,Nyborg,2006,15484
Mænd,Befolkningen ultimo forrige år,Nyborg,2007,15626
Mænd,Befolkningen ultimo forrige år,Nyborg,2008,15648
Mænd,Befolkningen ultimo forrige år,Nyborg,2009,15755
Mænd,Befolkningen ultimo forrige år,Nyborg,2010,15733
Mænd,Befolkningen ultimo forrige år,Nyborg,2011,15581
Mænd,Befolkningen ultimo forrige år,Nyborg,2012,15577
Mænd,Befolkningen ultimo forrige år,Nyborg,2013,15554
Mænd,Befolkningen ultimo forrige år,Nyborg,2014,15469
Mænd,Befolkningen ultimo forrige år,Nyborg,2015,15585
Mænd,Befolkningen ultimo forrige år,Nyborg,2016,15781
Mænd,Befolkningen ultimo forrige år,Nyborg,2017,15879
Mænd,Befolkningen ultimo forrige år,Odense,2006,91332
Mænd,Befolkningen ultimo forrige år,Odense,2007,91384
Mænd,Befolkningen ultimo forrige år,Odense,2008,91462
Mænd,Befolkningen ultimo forrige år,Odense,2009,92018
Mænd,Befolkningen ultimo forrige år,Odense,2010,92499
Mænd,Befolkningen ultimo forrige år,Odense,2011,93271
Mænd,Befolkningen ultimo forrige år,Odense,2012,94057
Mænd,Befolkningen ultimo forrige år,Odense,2013,94985
Mænd,Befolkningen ultimo forrige år,Odense,2014,96406
Mænd,Befolkningen ultimo forrige år,Odense,2015,97263
Mænd,Befolkningen ultimo forrige år,Odense,2016,98019
Mænd,Befolkningen ultimo forrige år,Odense,2017,98933
Mænd,Befolkningen ultimo forrige år,Svendborg,2006,28948
Mænd,Befolkningen ultimo forrige år,Svendborg,2007,29077
Mænd,Befolkningen ultimo forrige år,Svendborg,2008,29242
Mænd,Befolkningen ultimo forrige år,Svendborg,2009,29405
Mænd,Befolkningen ultimo forrige år,Svendborg,2010,29311
Mænd,Befolkningen ultimo forrige år,Svendborg,2011,29088
Mænd,Befolkningen ultimo forrige år,Svendborg,2012,29040
Mænd,Befolkningen ultimo forrige år,Svendborg,2013,28924
Mænd,Befolkningen ultimo forrige år,Svendborg,2014,28758
Mænd,Befolkningen ultimo forrige år,Svendborg,2015,28825
Mænd,Befolkningen ultimo forrige år,Svendborg,2016,28983
Mænd,Befolkningen ultimo forrige år,Svendborg,2017,29130
Mænd,Befolkningen ultimo forrige år,Ærø,2006,3408
Mænd,Befolkningen ultimo forrige år,Ærø,2007,3374
Mænd,Befolkningen ultimo forrige år,Ærø,2008,3354
Mænd,Befolkningen ultimo forrige år,Ærø,2009,3355
Mænd,Befolkningen ultimo forrige år,Ærø,2010,3351
Mænd,Befolkningen ultimo forrige år,Ærø,2011,3358
Mænd,Befolkningen ultimo forrige år,Ærø,2012,3337
Mænd,Befolkningen ultimo forrige år,Ærø,2013,3267
Mænd,Befolkningen ultimo forrige år,Ærø,2014,3197
Mænd,Befolkningen ultimo forrige år,Ærø,2015,3141
Mænd,Befolkningen ultimo forrige år,Ærø,2016,3174
Mænd,Befolkningen ultimo forrige år,Ærø,2017,3110
Mænd,Befolkningen ultimo forrige år,Billund,2006,13141
Mænd,Befolkningen ultimo forrige år,Billund,2007,13151
Mænd,Befolkningen ultimo forrige år,Billund,2008,13187
Mænd,Befolkningen ultimo forrige år,Billund,2009,13208
Mænd,Befolkningen ultimo forrige år,Billund,2010,13160
Mænd,Befolkningen ultimo forrige år,Billund,2011,13136
Mænd,Befolkningen ultimo forrige år,Billund,2012,13179
Mænd,Befolkningen ultimo forrige år,Billund,2013,13260
Mænd,Befolkningen ultimo forrige år,Billund,2014,13251
Mænd,Befolkningen ultimo forrige år,Billund,2015,13251
Mænd,Befolkningen ultimo forrige år,Billund,2016,13384
Mænd,Befolkningen ultimo forrige år,Billund,2017,13358
Mænd,Befolkningen ultimo forrige år,Esbjerg,2006,57091
Mænd,Befolkningen ultimo forrige år,Esbjerg,2007,56897
Mænd,Befolkningen ultimo forrige år,Esbjerg,2008,57047
Mænd,Befolkningen ultimo forrige år,Esbjerg,2009,57268
Mænd,Befolkningen ultimo forrige år,Esbjerg,2010,57562
Mænd,Befolkningen ultimo forrige år,Esbjerg,2011,57527
Mænd,Befolkningen ultimo forrige år,Esbjerg,2012,57485
Mænd,Befolkningen ultimo forrige år,Esbjerg,2013,57491
Mænd,Befolkningen ultimo forrige år,Esbjerg,2014,57602
Mænd,Befolkningen ultimo forrige år,Esbjerg,2015,57803
Mænd,Befolkningen ultimo forrige år,Esbjerg,2016,58019
Mænd,Befolkningen ultimo forrige år,Esbjerg,2017,58113
Mænd,Befolkningen ultimo forrige år,Fanø,2006,1549
Mænd,Befolkningen ultimo forrige år,Fanø,2007,1557
Mænd,Befolkningen ultimo forrige år,Fanø,2008,1572
Mænd,Befolkningen ultimo forrige år,Fanø,2009,1587
Mænd,Befolkningen ultimo forrige år,Fanø,2010,1577
Mænd,Befolkningen ultimo forrige år,Fanø,2011,1585
Mænd,Befolkningen ultimo forrige år,Fanø,2012,1592
Mænd,Befolkningen ultimo forrige år,Fanø,2013,1591
Mænd,Befolkningen ultimo forrige år,Fanø,2014,1602
Mænd,Befolkningen ultimo forrige år,Fanø,2015,1598
Mænd,Befolkningen ultimo forrige år,Fanø,2016,1614
Mænd,Befolkningen ultimo forrige år,Fanø,2017,1631
Mænd,Befolkningen ultimo forrige år,Fredericia,2006,24583
Mænd,Befolkningen ultimo forrige år,Fredericia,2007,24597
Mænd,Befolkningen ultimo forrige år,Fredericia,2008,24690
Mænd,Befolkningen ultimo forrige år,Fredericia,2009,24844
Mænd,Befolkningen ultimo forrige år,Fredericia,2010,24924
Mænd,Befolkningen ultimo forrige år,Fredericia,2011,25042
Mænd,Befolkningen ultimo forrige år,Fredericia,2012,25090
Mænd,Befolkningen ultimo forrige år,Fredericia,2013,25132
Mænd,Befolkningen ultimo forrige år,Fredericia,2014,25188
Mænd,Befolkningen ultimo forrige år,Fredericia,2015,25304
Mænd,Befolkningen ultimo forrige år,Fredericia,2016,25518
Mænd,Befolkningen ultimo forrige år,Fredericia,2017,25567
Mænd,Befolkningen ultimo forrige år,Haderslev,2006,28030
Mænd,Befolkningen ultimo forrige år,Haderslev,2007,28065
Mænd,Befolkningen ultimo forrige år,Haderslev,2008,28116
Mænd,Befolkningen ultimo forrige år,Haderslev,2009,28129
Mænd,Befolkningen ultimo forrige år,Haderslev,2010,28074
Mænd,Befolkningen ultimo forrige år,Haderslev,2011,27990
Mænd,Befolkningen ultimo forrige år,Haderslev,2012,27971
Mænd,Befolkningen ultimo forrige år,Haderslev,2013,27921
Mænd,Befolkningen ultimo forrige år,Haderslev,2014,27854
Mænd,Befolkningen ultimo forrige år,Haderslev,2015,27926
Mænd,Befolkningen ultimo forrige år,Haderslev,2016,28009
Mænd,Befolkningen ultimo forrige år,Haderslev,2017,28001
Mænd,Befolkningen ultimo forrige år,Kolding,2006,43063
Mænd,Befolkningen ultimo forrige år,Kolding,2007,43419
Mænd,Befolkningen ultimo forrige år,Kolding,2008,43766
Mænd,Befolkningen ultimo forrige år,Kolding,2009,44095
Mænd,Befolkningen ultimo forrige år,Kolding,2010,44320
Mænd,Befolkningen ultimo forrige år,Kolding,2011,44380
Mænd,Befolkningen ultimo forrige år,Kolding,2012,44524
Mænd,Befolkningen ultimo forrige år,Kolding,2013,44538
Mænd,Befolkningen ultimo forrige år,Kolding,2014,44803
Mænd,Befolkningen ultimo forrige år,Kolding,2015,45222
Mænd,Befolkningen ultimo forrige år,Kolding,2016,45660
Mænd,Befolkningen ultimo forrige år,Kolding,2017,45938
Mænd,Befolkningen ultimo forrige år,Sønderborg,2006,38234
Mænd,Befolkningen ultimo forrige år,Sønderborg,2007,38388
Mænd,Befolkningen ultimo forrige år,Sønderborg,2008,38404
Mænd,Befolkningen ultimo forrige år,Sønderborg,2009,38266
Mænd,Befolkningen ultimo forrige år,Sønderborg,2010,38033
Mænd,Befolkningen ultimo forrige år,Sønderborg,2011,37978
Mænd,Befolkningen ultimo forrige år,Sønderborg,2012,37920
Mænd,Befolkningen ultimo forrige år,Sønderborg,2013,37697
Mænd,Befolkningen ultimo forrige år,Sønderborg,2014,37451
Mænd,Befolkningen ultimo forrige år,Sønderborg,2015,37352
Mænd,Befolkningen ultimo forrige år,Sønderborg,2016,37255
Mænd,Befolkningen ultimo forrige år,Sønderborg,2017,37324
Mænd,Befolkningen ultimo forrige år,Tønder,2006,20314
Mænd,Befolkningen ultimo forrige år,Tønder,2007,20116
Mænd,Befolkningen ultimo forrige år,Tønder,2008,20127
Mænd,Befolkningen ultimo forrige år,Tønder,2009,20092
